"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID"
"6:49:47.5760288 PM","banload1.exe","2664","RegQueryKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:49:47.5760362 PM","banload1.exe","2664","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004","SUCCESS","Desired Access: Read","2372"
"6:49:47.5760459 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\LibraryPath","SUCCESS","Type: REG_SZ, Length: 68, Data: %SystemRoot%\System32\mswsock.dll","2372"
"6:49:47.5760550 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\LibraryPath","SUCCESS","Type: REG_SZ, Length: 68, Data: %SystemRoot%\System32\mswsock.dll","2372"
"6:49:47.5760645 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\DisplayString","BUFFER OVERFLOW","Length: 12","2372"
"6:49:47.5760731 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\DisplayString","SUCCESS","Type: REG_SZ, Length: 86, Data: @%SystemRoot%\system32\wshtcpip.dll,-60103","2372"
"6:49:47.5760827 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\DisplayString","SUCCESS","Type: REG_SZ, Length: 86, Data: @%SystemRoot%\system32\wshtcpip.dll,-60103","2372"
"6:49:47.5760917 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\DisplayString","SUCCESS","Type: REG_SZ, Length: 86, Data: @%SystemRoot%\system32\wshtcpip.dll,-60103","2372"
"6:49:47.5761011 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\ProviderId","SUCCESS","Type: REG_BINARY, Length: 16, Data: 40 9D 05 22 9E 7E CF 11 AE 5A 00 AA 00 A7 11 2B","2372"
"6:49:47.5761105 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\AddressFamily","NAME NOT FOUND","Length: 16","2372"
"6:49:47.5761192 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\SupportedNameSpace","SUCCESS","Type: REG_DWORD, Length: 4, Data: 12","2372"
"6:49:47.5761290 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","2372"
"6:49:47.5761381 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\Version","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","2372"
"6:49:47.5761472 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\StoresServiceClassInfo","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","2372"
"6:49:47.5761562 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0","2372"
"6:49:47.5761654 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0","2372"
"6:49:47.5761751 PM","banload1.exe","2664","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000004","SUCCESS","","2372"
"6:49:47.5761866 PM","banload1.exe","2664","RegQueryKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:49:47.5761941 PM","banload1.exe","2664","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005","SUCCESS","Desired Access: Read","2372"
"6:49:47.5762052 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\System32\winrnr.dll","2372"
"6:49:47.5762140 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\System32\winrnr.dll","2372"
"6:49:47.5762236 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\DisplayString","BUFFER OVERFLOW","Length: 12","2372"
"6:49:47.5762319 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\System32\winrnr.dll,-1000","2372"
"6:49:47.5762429 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\System32\winrnr.dll,-1000","2372"
"6:49:47.5762521 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\System32\winrnr.dll,-1000","2372"
"6:49:47.5762617 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\ProviderId","SUCCESS","Type: REG_BINARY, Length: 16, Data: EE 37 26 3B 80 E5 CF 11 A5 55 00 C0 4F D8 D4 AC","2372"
"6:49:47.5762706 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\AddressFamily","NAME NOT FOUND","Length: 16","2372"
"6:49:47.5762794 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\SupportedNameSpace","SUCCESS","Type: REG_DWORD, Length: 4, Data: 32","2372"
"6:49:47.5762884 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","2372"
"6:49:47.5762972 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\Version","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","2372"
"6:49:47.5763063 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\StoresServiceClassInfo","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","2372"
"6:49:47.5763153 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0","2372"
"6:49:47.5763247 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0","2372"
"6:49:47.5763343 PM","banload1.exe","2664","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000005","SUCCESS","","2372"
"6:49:47.5763457 PM","banload1.exe","2664","RegQueryKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:49:47.5763530 PM","banload1.exe","2664","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006","SUCCESS","Desired Access: Read","2372"
"6:49:47.5763627 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\NLAapi.dll","2372"
"6:49:47.5763718 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\NLAapi.dll","2372"
"6:49:47.5763812 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\DisplayString","BUFFER OVERFLOW","Length: 12","2372"
"6:49:47.5763898 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\system32\nlasvc.dll,-1000","2372"
"6:49:47.5763992 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\system32\nlasvc.dll,-1000","2372"
"6:49:47.5764081 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\DisplayString","SUCCESS","Type: REG_SZ, Length: 80, Data: @%SystemRoot%\system32\nlasvc.dll,-1000","2372"
"6:49:47.5764175 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\ProviderId","SUCCESS","Type: REG_BINARY, Length: 16, Data: 3A 24 42 66 A8 3B A6 4A BA A5 2E 0B D7 1F DD 83","2372"
"6:49:47.5764266 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\AddressFamily","NAME NOT FOUND","Length: 16","2372"
"6:49:47.5764352 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\SupportedNameSpace","SUCCESS","Type: REG_DWORD, Length: 4, Data: 15","2372"
"6:49:47.5764441 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","2372"
"6:49:47.5764530 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\Version","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","2372"
"6:49:47.5764620 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\StoresServiceClassInfo","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","2372"
"6:49:47.5764710 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0","2372"
"6:49:47.5764814 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0","2372"
"6:49:47.5764915 PM","banload1.exe","2664","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000006","SUCCESS","","2372"
"6:49:47.5765081 PM","banload1.exe","2664","RegQueryKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries","SUCCESS","Query: HandleTags, HandleTags: 0x400","2372"
"6:49:47.5765165 PM","banload1.exe","2664","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007","SUCCESS","Desired Access: Read","2372"
"6:49:47.5765264 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\wshbth.dll","2372"
"6:49:47.5765355 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\LibraryPath","SUCCESS","Type: REG_SZ, Length: 66, Data: %SystemRoot%\system32\wshbth.dll","2372"
"6:49:47.5765451 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\DisplayString","BUFFER OVERFLOW","Length: 12","2372"
"6:49:47.5765534 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\DisplayString","SUCCESS","Type: REG_SZ, Length: 40, Data: Bluetooth Namespace","2372"
"6:49:47.5765628 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\DisplayString","SUCCESS","Type: REG_SZ, Length: 40, Data: Bluetooth Namespace","2372"
"6:49:47.5765715 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\DisplayString","SUCCESS","Type: REG_SZ, Length: 40, Data: Bluetooth Namespace","2372"
"6:49:47.5765815 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\ProviderId","SUCCESS","Type: REG_BINARY, Length: 16, Data: E0 63 AA 06 60 7D FF 41 AF B2 3E E6 D2 D9 39 2D","2372"
"6:49:47.5765906 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\AddressFamily","NAME NOT FOUND","Length: 16","2372"
"6:49:47.5765993 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\SupportedNameSpace","SUCCESS","Type: REG_DWORD, Length: 4, Data: 16","2372"
"6:49:47.5766082 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\Enabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1","2372"
"6:49:47.5766170 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\Version","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","2372"
"6:49:47.5766265 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\StoresServiceClassInfo","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0","2372"
"6:49:47.5766357 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0","2372"
"6:49:47.5766449 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007\ProviderInfo","SUCCESS","Type: REG_BINARY, Length: 0","2372"
"6:49:47.5766545 PM","banload1.exe","2664","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries\000000000007","SUCCESS","","2372"
"6:49:47.5766623 PM","banload1.exe","2664","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\NameSpace_Catalog5\Catalog_Entries","SUCCESS","","2372"
"6:49:47.5766707 PM","banload1.exe","2664","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS","","2372"
"6:49:47.5766887 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2372"
"6:49:47.5767034 PM","banload1.exe","2664","RegQueryKey","HKLM","SUCCESS","Query: Name","2372"
"6:49:47.5767159 PM","banload1.exe","2664","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock2\Parameters","REPARSE","Desired Access: Query Value","2372"
"6:49:47.5767254 PM","banload1.exe","2664","RegOpenKey","HKLM\System\CurrentControlSet\Services\Winsock2\Parameters","SUCCESS","Desired Access: Query Value","2372"
"6:49:47.5767362 PM","banload1.exe","2664","RegSetInfoKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","2372"
"6:49:47.5767442 PM","banload1.exe","2664","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\Ws2_32NumHandleBuckets","NAME NOT FOUND","Length: 16","2372"
"6:49:47.5767540 PM","banload1.exe","2664","RegCloseKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS","","2372"
"6:49:47.5770139 PM","banload1.exe","2664","CreateFile","C:\Windows\SysWOW64\mswsock.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","2372"
"6:49:47.5770591 PM","banload1.exe","2664","QueryBasicInformationFile","C:\Windows\SysWOW64\mswsock.dll","SUCCESS","CreationTime: 3/19/2019 4:21:05 AM, LastAccessTime: 9/23/2021 6:49:41 PM, LastWriteTime: 3/19/2019 4:21:05 AM, ChangeTime: 8/28/2021 3:23:18 AM, FileAttributes: A","2372"
"6:49:47.5770693 PM","banload1.exe","2664","CloseFile","C:\Windows\SysWOW64\mswsock.dll","SUCCESS","","2372"
"6:49:47.5771621 PM","banload1.exe","2664","CreateFile","C:\Windows\SysWOW64\mswsock.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened","2372"
"6:49:47.5771909 PM","banload1.exe","2664","CreateFileMapping","C:\Windows\SysWOW64\mswsock.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE|PAGE_NOCACHE","2372"
"6:49:47.5772972 PM","banload1.exe","2664","CreateFileMapping","C:\Windows\SysWOW64\mswsock.dll","SUCCESS","SyncType: SyncTypeOther","2372"
"6:49:47.5773959 PM","banload1.exe","2664","CloseFile","C:\Windows\SysWOW64\mswsock.dll","SUCCESS","","2372"
"6:49:47.5774602 PM","banload1.exe","2664","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Query Value","2372"
